Unique_ID,Category_ID,Review_Header,Review_text,Rating_ID,Own_Rating_ID 
154497,3,Nice phone,"So I have been using android since long and thought that this is the right time to switch to iOS So I bought iphone7 jet black back in November 2016 and it's still working great for me. PROS 1)Faster than the previous IPhones 2)Camera quality is really good. Over the last couple of years, I have clicked a lot of photos. 3)Home button feels good and you can customize it according to your own comfort 4)Battery Backup is decent enough. Cons 1) Jet black scratches easily 2) Can't charge when using the provided earphones even though I generally prefer my Bluetooth earphones. 3) Limited connectivity to smartwatches apart from apple watch. I use a Gear S3 and there are some features that you can't use with iOS.",1167,1567
137530,2,Worst Camera Phone,"If u are buying this phone only for camera, then plz don't. Specifically the rear camera is very bad, picture quality is like VGA camera. Front camera is somehow manageble. Apart from that the phone is lag free with good battery life.",1168,1568
129627,2,Nice tv,Good product,1169,1569
120441,3,Good product,Delivery was v good and overall priduct is good... will recommend to buy this product from Amazon,1170,1570
121124,1,Picture Quality Issue,"Don’t buy this product. If in case, You purchased a Kevin SmartTV and some issue are facing within 10 days of purchase. They will not replace the product. Picture quality is very bad. I uploaded some photos.",1171,1571
131577,3,Great,Great,1172,1572
158000,1,Excellent Camera,"The phone is all gud. Camera is a beast amongst all other phones in this price range. There r only 2 cons abt this device, battery lyf is short, can stand hardly for a day and the screen has no notch or waterdrop! All other is absolutely fine with this device. Happy with my purchase!",1173,1573
161555,2,Fully satisfied with my iPhone 7,"Using iPhone 7 from last 9 months and my experience is amazing either in terms of user interface or camera or sound or the most important it’s speed. Even 4 or 6 gb of android may not have processing as fast as iPhone. Battery life is also good but the only drawback is it’s heating a little bit if I use it in temperature that go beyond the recommended range for its surrounding temperature. Rest everything is good. If you want to buy iPhone 7 in 2018, it’s worth buying.",1174,1574
132455,4,Good TV,Great smart TV at this price...,1175,1575
148347,2,Ok,Ok,1176,1576
137493,3,Picture Quality Maximum 720P But Not Bad,If Your Are Searching SMART TV in smart Bujet then this choice is perfect for you,1177,1577
170578,4,Five Stars,wonderful writing from robin sharma,1178,1578
122301,5,Real Loud,Excellent audio quality as expected... Good battery life !! No wear or tear in prolonged use!! Will remain intact in further future .. Unharmed even from 5 ft. Height Drop!!,1179,1579
124649,2,Go ahead buy without even thinking,Fully satisfied with the product and looks so stylish in the kitchen as well,1180,1580
168447,3,I like it,gud,1181,1581
134154,2,Highly priced phone with downplayed features,I bought it as an upgrade for iPhone 5S and it's been dismal purchase. In about 2 years time its battery has gone for a toss especially after moderate usage of internet (not more than 3:30 hours). 5S is still better than this. Apple might have reduced the price from 44k to 29k but it's still not worth it. Once a great fan of Apple I see now no point to use its phone as it seems to have intentionally slowed down the phone and done something to kill the battery.,1182,1582
140680,1,Awesome mobile in this range,Its okk okk Like fringe print is fyn but battery life is not that much good But fast changing so very good mobile in this range,1183,1583
125531,4,Good,Good,1184,1584
141226,5,Bravo,Just like bash I am totally satisfied with the phone and service,1185,1585
111095,4,Amazinggg,Absolutely in love with the Alexa. Makes life so easy. Plus The sound quality is unbelievable ( for a speaker in this range) . Overall its a great buy. I bought it for my dad..and he now treats it like a family member ..😄 ( Super recommended.),1186,1586
119009,2,Brilliant 📷,"Camera is brilliant at this segment and Performance is average, battery is 3000mAh but its optimization gives whole day.",1187,1587
161000,1,Expensive ..,Too much expensive price which is not worth at all.,1188,1588
113634,4,Five Stars,Awesome,1189,1589
142721,2,MI A2 is one of the worthless phone. I suggest don't buy this phone. I am not satisfied this phone.,"Mi A2 very slow working. Again & again hanging problems, speaker problem, sensor problem, connectivity problem(network), camera working stopped suddenly.",1190,1590
126551,3,Good,Good,1191,1591
110760,5,AWESOME,"A must have book for all the English learners. Go for it , you would not regret for spending your hard earned money on this awesome book.",1192,1592
135745,5,Nice speaker it's batter,I like it very much,1193,1593
152454,2,Good Quality Phone,"Pros: Nice battery Backup, Excellent Looks, In Budget, Not heavy, Made In India, Good speed and performance. Cons: Phone voice call quality is not upto the mark. Does not have IR blaster so cannot use as a remote control. You can go with this one. It's worth in this price range when one wants to avoid cheap quality and short term companies.",1194,1594
153147,2,Good smartphone with nice specs.,Rear camera should have beem better otherwise the phone is perfect in this price range,1195,1595
128170,3,Best budget all rounder phone,"Good device for everyday use. We are not gamers so can't comment on that, camera is average. Rest is fine. It does the job pretty well. For 14k it's good Neagtives - camera, plastic body",1196,1596
116570,4,Best Buy phone.,Best Buy phone. So happy to have chosen a good phone. Realme building it's brand name. I have earlier used Samsung a8 and having a great experience with u1 than a8. They have stuffed everything that needed to be in this budget range.,1197,1597
166497,3,Must Buy !!,Worth money 🤟,1198,1598
145965,4,Four Stars,Nice product,1199,1599
136354,4,My Chotu gadget,I must say..its a chota packet bada dhamaka..I luv it,1200,1600
163534,4,Good product great deal.,Very good product worth for money paid.,1201,1601
145678,1,Five Stars,"Nice phone, loud and clear sound, average camera, good battery backup.",1202,1602
115742,4,Awesome deal with quality product,"Battery life awesome. Picture quality better than my previous phone. And afterall its Samsung. Overall good buy against Redmi note 7 pro. If you want performance, go for redmi note 7 pro. But if you are daily user of whatsapp facebook etc. Then this is definitely for you.",1203,1603
115724,2,Battery backup is so bad,Battery life 1 hour,1204,1604
142684,1,Memory card not shown,Memory card not detected After small paper insert top from memory card Showing....,1205,1605
152008,3,Little heavy,Product is great but its to heavy for the hand. 194 grams I wish it was a little light weight.,1206,1606
119188,4,Nothing,Camera not be good,1207,1607
137755,5,Five Stars,Impressive..,1208,1608
163522,3,Value for money value for money I am very happy for this product purchase on Amazon,Very good product under 10000 discount by Amazon your actual price 12499 and extra warranty by ACKO 1 year,1209,1609
128077,2,Worst battery..phone is ok,"Good camera and camera perfomance..good built quality.. Battery life is worst..not even as mentioned it lasts,,have to take my charger with me..a bottle with hole leaks water ..same is the effect..if i turn on the mobile data,thats it.2 hrs max.within that i must find a charging source.i would like to raise a complaint, as if it is not the way it performs as it was said when i bought it. Use it with a back case..without case phone is slippery.",1210,1610
163467,2,Good product,Very good product at this price.,1211,1611
110353,2,overall nice,3 type camera are there but ultra wide angle camera not up to the mark other two are excellent and selfie camera is excellent battery is excellent good going as if now,1212,1612
159137,3,Value for money !! But not the best.,"They say XR is the best in battery backup, but still it is not the best. The UI is definitely better and not required to mention anything about Amazon delivery.",1213,1613
149307,1,Disappointing battery backup...,"Oveally the material quality is good build quality is absolutely good, it's very sleek and light weight and easy to carry anywhere. But very disappointing thing is it's battery backup. The battery backup is absolutely below my expectations. It's a 10000 mAh battery but it can charge a 4000 mAh battery one once. Not even 1.5 time.",1214,1614
139024,4,Camera quality is very good,It us very real picture capture in camera quality and overall good phone.,1215,1615
158581,5,Perfect buy for executive work purposes.,"The product meets my work requirements, and above that it is light, easy to carry, and affordable.",1216,1616
151412,1,Poor camera quality,Poor camera quality,1217,1617
164405,4,Very good product,Very nice sound and picturn quality....best tv under this price.....good service,1218,1618
151906,3,Best Buy -9/10,Product is good as shown.. This is an improved version of Samsung product ..face detection and finger print works appropriate. I been using since week now . 1)Dual sim easy to eject and easy to put the slot back 2) This gives high resolution don't let my eye affect lot as other smaller phone . 3) Colour is awesome . 4) Battery Back up is nice Now Issues : 1) No ear phones 2) cable wire is small for charging.,1219,1619
128234,4,Super,Good finish,1220,1620
139803,4,Five Stars,It's great phone and price worthy. Thank you amazon,1221,1621
168278,2,good,good product,1222,1622
128399,2,Nice,Good in this price,1223,1623
126021,2,Value for money,Good,1224,1624
145716,1,Good within the budget,Nice phone..,1225,1625
143306,2,Must read. Very interesting presentation in a way that ...,Must read. Very interesting presentation in a way that the points are remembered well to be incorporated later on.,1226,1626
151616,2,Overall a good product,Price is quite high..,1227,1627
147261,4,Eighteen Century's product.,Not at all recommendable .Very slow in all aspects and you can not upgrade further this system.Five minutes work will take one and half hour approx.,1228,1628
133973,3,Want my old phone back which I have given in exchange,I am very disappointed with this mi a3 phone it is very slow in term of performance while using internet as well as playing game like pubg I need to return back this item so seller please help me out for the process. I have received this phone on 2 Oct and within one day usage itself I really get fed up with the usage of this phone...please take your phone back and return my old phone xiaomi note 5 pro back which is far more better then this one...please do need ful as soon as possible.,1229,1629
167437,3,best for the price,best budget tv only problem is that it does not have built in hotspot it is difficult to cast things from your system until you are connected to the same Wi-Fi,1230,1630
161032,2,Good phone for 32k,"Top notch battery life. Lot of Huawei bloatware. Magic UI is ok and fluid with decent extras. Overall camera quality is just average, especially indoor. I don't know why camera is getting good reviews by reviewers. But, night shot feature is amazing but will require camera stand. Only single speaker and Volume is just average.",1231,1631
151025,4,Overall it is good,Picture quality is best in outdoor and daylight but not so good in indoor. Slow motion is worst. It record only 2 second video and make slow in 10 second.,1232,1632
155626,3,Nice,Super,1233,1633
140580,2,Good for travelling,Its good for travelling but it take the whole night to get it charge,1234,1634
163783,2,Good,Very gud,1235,1635
156328,3,Nice working,Superb quality n offers mobile,1236,1636
115320,4,Good phone at this price.,Batterlife is good . Phone performance is fast it dosent stuck. Front camera could be better. Back camera is good. Samsung vpn It can connect with tv directly jo need of wifi . No nfc to connect with speakers. Over all good phone,1237,1637
166581,5,👍👍👍👍👍,Worth the price I paid for it,1238,1638
122376,2,Five Stars,Excellent book... Can change your life..,1239,1639
148866,4,iPhone XR,"One of the best smartphone available under Rupees 50,000.",1240,1640
110157,5,Rating : 3/5,"1. Camera Quality is not good . It's like Zoom in & Zoom out in Ultra wide angle and normal . 2. If you watch continuously 1 hour video ,Mobile is getting heat up . 3. Mobile body is not good , Half of the time fingerprint not working. 4. Battery is good . 5. Mobile Display is good .",1241,1641
131492,5,Awesome,Got this book @49 during Diwali sale. A must read for everyone,1242,1642
140386,3,Super Fast,"Its a super fast processor,easy to handle, good cameras, only problem is with the weight !!",1243,1643
137836,4,"Until using OnePlus, one cannot feel it's quality","In overall specification, OnePlus is outstanding, awesome experience with OnePlus.",1244,1644
169657,4,bad quality,picture quality bad,1245,1645
169723,2,"when used this item/ mobile feel the as a second hand item used,","product is very bad,item description different and item is different , also i have request for return/exchange but not response from seller/amazon side,",1246,1646
138691,1,A very very Bad product,"It is not working , and it has not been a month while i am using it . A pathetic earphone Suggestion: Should not buy this product",1247,1647
115853,3,Xr review,Battery life is good.,1248,1648
149939,5,Like it,"Pack of mobile with 11d class, back pouch ,charger,bill Totally Google apps only ... Camera good Battery good Touch very good Android updated 9version Finger print style different but takes time 4*/5 Phone looks slim silver color looking very good.",1249,1649
135301,3,Wonderful experience 100% recommended,"I have gotten this product before 1 day from the delivery date. Delivery was so good. As like the product was so much good. Because I am writing this review after 2 months from buying the phone. I have felt wonderful experience with this phone Samsung m20. Every thing about the phone is better specially it's monster battery 5000. It's camera experience was excellent ,and the perfomance was fantastic. Thank you Amazon and thank you Samsung",1250,1650
144791,3,Great one.....,Nice book...this will give you a new vision towards your success...now come to paper quality No issues with the paper and printing quality.,1251,1651
165098,4,Great product!,"We bought this great TV as a present for my mother in law. She was so happy with it. Picture quality is very good and the smart features are good. Although there are some short falls, it's a great buy at its price.",1252,1652
162648,4,Same product availability at less than half rate,Very costly but works,1253,1653
154377,3,Don't buy,"Slow charging. Quick discharged. Battery, processor is Precambrian.",1254,1654
144577,1,Worth of buying,Nice Product . everyone should Try it,1255,1655
137888,4,Flawless phone!!!,"In this heavy competition world, especially in mobiles.. Samsung has proved once again it is the best among competitors. I was flabbergasted!!! Looking at the phone display and the smoothness of touch screen. I loved the way Samsung designed the phone with a monster battery !! And anyone can hold it without pain cause it doesn't weigh too much...!!! In case of camera, I got the best pictures with keen details. Overall.. I am satisfied with this phone and also suggested my friends to not to loose this such an amazing phone..",1256,1656
116655,3,Quality,Best Quality Value For Money,1257,1657
161747,2,Good product,Value for money,1258,1658
117268,3,For pubg ...best device ever,Best mobile ever,1259,1659
159128,4,Good buy,They don't have a optical disk drive and a USB c which are available in laptops with the same configuration And price range,1260,1660
129214,4,Best low budget phone,Good phone for low budget person Low budget phone with high quality Camera best but battery life little shorter,1261,1661
164008,4,I m empress,Very nice,1262,1662
163846,4,Five Stars,Very helpful book for SSC CGL..,1263,1663
151656,1,A very handy product.,"Price,product,performance. All the 3 components are combined perfectly.",1264,1664
113167,3,Do this first.,"As soon as you receive ur phone, whether you on it or not, Enter Fastboot and Unlock its bootloader. I bricked my first phone after security update of January. I got a replacement. Mi still doesn’t bother about its phones after multiple users reported same issue. Second phone arrived from West Bengal. Silicon case has no camera protection. First phone was from Bangalore. It had a protection for camera.",1265,1665
134391,3,Nice power bank 👍 for phones below 3500mAh,"I bought this product 6 months ago. This product is working completely fine. The USB cable is not working but power bank performance is very outstanding. It can charge 3-4 times for an average android battery (3000mAh). Build quality is nice and light weight. To fully charge this power bank it takes about 6-7 hours with 2A charger. If you have more than 3500mAh android battery then I'll recommend to buy the 20,000mAh power bank as it will charge your phone more number of times than this 10,000mAh bank. I've been using it very properly and also bought cover for this power bank which makes it shock proof. I've provided the link below to buy cover for this. The provided link is for 20,000mAh bank cover but it perfectly fits for 10,000mAh battery also.",1266,1666
127704,2,Good phone But battery not like 5000 mah,Good battery .but doesn't look like 5000 mah. Fast charging and good camera. Low light camera could have been better. Got first mobile replaced due to battery draining issue after long struggle with amazon customer care. Took almost 1 week for replacement very tiring.,1267,1667
151926,4,Head set missing,Product is good but head set not found in box,1268,1668
120727,4,Dealer ke dwara defaulted mobile diya,Display problam,1269,1669
165288,1,A true master piece,What a great story portrayed in such an adventurous way.,1270,1670
160676,4,Worth it,This product was brought during the sale. Wonderful product with good features.,1271,1671
151470,4,Very poor,Poor quality.... Right side not working Dnt buy,1272,1672
121855,5,Best buy under 15k category,"Everything mentioned is upto the mark. But I personally feel camera quality and hardware quality of mobile back cover (white background) are not up to the mark. Performance, display, storage & battery are the best. Mobile is little heavy in terms of weight.. Overall, In terms of internal features (Ram, storage, battery) with low price go for M series. But In terms of features + premium hardware quality (lookwise) go for A series. I had a bad delivery experience this time with Amazon. Very late delivery.",1273,1673
158693,3,Good for the price except the camera.,"The rear camera is disaster, don't expect at least decent pics from it.",1274,1674
144291,2,Five Stars,Nice,1275,1675
128245,2,"Nice, working really good",Good for 1 person,1276,1676
163220,3,Four Stars,Very good phone,1277,1677
136650,3,Phone hang and fast charging doesn't work at all.,"I really I'm starting to hate this phone. Problems I'm facing: Bugs:I don't know if this is software issue or something, but I don't like this. Phone hang: after using for hours you'll see this phone getting hang. Charging: At first , you'll see fast charging but after some weeks, there's no such thing as fast charging. Infact I left the phone charging from 1:30 PM(27%) before exam but after I came from exam it was charged to only 61% at 3:20 pm (approximately but not less than 3:20 pm). So it took around 2 hours to charge to 34% and it's really disappointing for gamers like us.(Btw I'm writing this review just because of disappointment: the tempered glass and the back cover as well) . People don't really sell the product like they show from the Amazon pic.",1278,1678
132432,2,Great product,Great quality product and fits and works well... And quick and quality packaging and delivery by amazon.,1279,1679
129652,2,Four Stars,Good product,1280,1680
143564,2,iPhone XR,N.A,1281,1681
143309,3,Five Stars,Must read...,1282,1682
110378,1,Camera quality is not good,45 MP camera is not upto the mark its looks like 16 mp focus.Else phone is ok,1283,1683
160799,4,A good featured phone,Though it is a good featured phone but sometimes it hangs and touch response automatically opens drag and drop menu which starts the function and seems a bit frustrating,1284,1684
130635,1,5,Good products,1285,1685
143746,4,Xaomi india's no.1 smartphone brand which makes people chutia,"Never take any xaomi's mobile they all are 3rd class phone.Once I was watching something in my phone(redmi 5) it suddenly turned off I have taken it to the service centre,they opened the phone and told water gone inside and for repairing it will cost rs6000 whereas no water gone inside they told from sweat it can be.So think what a low quality mobile it is.i never face this kind of problem in my another phone like samsung .",1286,1686
119743,2,Charger was not working.,Charger was not working.,1287,1687
115705,1,Nice,Battery life,1288,1688
159966,2,No other phone can compete with it in this price range.,"This is the best phone in this price range now, very fast, good camera and great display. Simply if you want to have a good phone in budget segment then go for it.",1289,1689
127157,4,Better,Good,1290,1690
161637,2,Good but not the best,"Usual lag free 4gb phone. Good performance. The only and most annoying thing is the light sensor. Screen goes too dim in low light. Also it takes more time than an average phone to set to the surrounding light. Poor light sensor. Other than that, I find this phone good for daily use.",1291,1691
146666,4,Not good,No,1292,1692
123394,4,Not so bad,Face recognition is slow. Camera quality and battery life is average. Good design and decent performance.,1293,1693
150109,2,Great item,Perfect fitness helper,1294,1694
168466,3,good for ear no pain but sound less and mick recived less sound,have not talk only listen,1295,1695
124117,4,2nd thoughts,First i phone that I experienced frozen screen many times having 2nd thoughts about buying expensive electronics stuff online,1296,1696
130058,4,Very good product. Value of money,Good product Value of money... Nice battery backup Back panel design is wow.. It's have selfie flas light.. Very good product at 12000,1297,1697
134870,4,Quality suspected,I got product but dont have Anti-counterfeit label.How will I trust it. If it is not authentic like get it replaced,1298,1698
136978,3,Very bad product,I used this phone only 3 days. Then this phone stuck and hang. Display suddenly blinking and switched off. I apply for a replacement. Inspection completed but no replacement confirmation get. I hate this site for purchase,1299,1699
122845,2,Excellent,Excellent product and good delivery turnaround time by Amazon,1300,1700
140170,2,Refer my Friends,It's very good product having long backup. We can charge our Android Mobile Phones more than five times. It is very helpful during travelling time. Thanks Amazon.,1301,1701
